ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
58390,lopsidedly,RB,3,"0,2,1",{(lop)}{(side)}>ly>,100,2,440,"98,24561404",58,343426,"70,93545047",2898,3857999,2,"4,48E-05","0,02672640198"
58421,loudspeaker,NN,3,"0,2,1",{(loud)}{(speak)}>er>,"37,5",9,19201,25,9,126284,"21,38143423",2274,4569119,2,"3,55E-05","0,02502703538"
58422,loudspeakers,NN,3,"0,2,1",{(loud)}{(speak)}>er>,"37,5",9,19201,25,9,126284,"21,38143423",2274,4569119,2,"3,55E-05","0,02502703538"
58466,lowermost,JJ,3,"0,2,1",{(low)}>er>{(most)},"71,42857143",15,156314,"64,93620766",2274,4569119,"3,55E-05","0,02502703538","77,77777778",19,536230,4
58519,lefthander,NN,3,"0,2,1",{(left)}{(hand)}>er>,100,5,135833,"51,66666667",61,232844,"49,31808183",2274,4569119,2,"3,55E-05","0,02502703538"
58520,lefthanders,NN,3,"0,2,1",{(left)}{(hand)}>er>,100,5,135833,"51,66666667",61,232844,"49,31808183",2274,4569119,2,"3,55E-05","0,02502703538"
58780,lightweight,JJ|NN,3,"0,2,1",{(light)}{(weigh)>t>},"22,72727273",45,176000,"8,695652174",24,56346,"18,75",49,133535,1,"2,25E-05","0,0004634636181"
58845,linebackers,NN,3,"0,2,1",{(line)}{(back)}>er>,"71,42857143",64,426769,"67,64705882",69,549038,"49,49406071",2274,4569119,2,"3,55E-05","0,02502703538"
58890,liquefaction,NN,3,"0,2,1",{(liqu)(fact)>ion>},75,9,12069,"79,16666667",25,364953,"83,16645807",1599,6530204,3,"9,03E-06","0,009114784489"
59002,lamplighter,NN,3,"0,2,1",{(lamp)}{(light)}>er>,25,9,8765,"63,63636364",45,176000,"42,8508579",2274,4569119,2,"3,55E-05","0,02502703538"
59017,landholder,NN,3,"0,2,1",{(land)}{(hold)}>er>,"65,51724138",59,140623,"62,06896552",30,140327,"52,92564892",2274,4569119,2,"3,55E-05","0,02502703538"
59029,landowner,NN,3,"0,2,1",{(land)}{(own)}>er>,"24,13793103",59,140623,"37,5",9,375991,"21,73339199",2274,4569119,2,"3,55E-05","0,02502703538"
59030,landowners,NN,3,"0,2,1",{(land)}{(own)}>er>,"24,13793103",59,140623,"37,5",9,375991,"21,73339199",2274,4569119,2,"3,55E-05","0,02502703538"
59031,landrover,NN,3,"0,2,1",{(land)}{(rove)}>er>,"67,24137931",59,140623,100,2,488,"54,90541135",2274,4569119,2,"3,55E-05","0,02502703538"
59111,latecomer,NN,3,"0,2,1",{(late)}{(come)}>er>,100,8,230285,"81,25",17,497021,"44,65464144",2274,4569119,2,"3,55E-05","0,02502703538"
59174,lawmakers,NN,3,"0,2,1",{(law)}{(make)}>er>,"35,29411765",18,216374,"12,82051282",40,1073485,"18,43378795",2274,4569119,2,"3,55E-05","0,02502703538"
59256,leaseholder,NN,3,"0,2,1",{(lease)}{(hold)}>er>,100,4,7251,"89,65517241",30,140327,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
59409,jurisdiction,NN,3,"0,2,1",{(jur)(dict)>ion>},"5,263157895",20,16877,"13,15789474",39,77658,"14,95619524",1599,6530204,3,"9,03E-06","0,009114784489"
59411,jurisdictions,NN,3,"0,2,1",{(jur)(dict)>ion>},"5,263157895",20,16877,"13,15789474",39,77658,"14,95619524",1599,6530204,3,"9,03E-06","0,009114784489"
59415,jurisprudence,NN,3,"0,2,1",{(jur)(prud)>ance>},"31,57894737",20,16877,"14,28571429",15,2916,"41,61490683",323,977837,4,"7,16E-06","0,001081415109"
59416,jurisprudent,JJ,3,"0,2,1",{(jur)(prud)>ant>},"89,47368421",20,16877,"85,71428571",15,2916,"92,22462203",464,1534593,3,"7,82E-06","0,001853854472"
59586,kingfisher,NN,3,"0,2,1",{(king)}{(fish)}>er>,"33,33333333",13,81094,50,31,56578,"44,03871535",2274,4569119,2,"3,55E-05","0,02502703538"
59619,kleptomaniac,NN,3,"0,2,1",{(klepto)(mania)>iac>},0,2,41,40,16,2751,"69,23076923",14,1568,3,"0,000637755102","0,0001544878727"
59672,knowledgeable,JJ,3,"0,2,1",{(know)(ledge)}>able>,"26,31578947",20,1110615,25,9,109567,"4,247990815",872,1227992,4,"3,18E-05","0,006025027035"
59781,isothermal,JJ,3,"0,2,1",{(iso)(thermo)}>al>,"63,63636364",12,1619,"66,66666667",28,9768,"74,33566434",1431,4704731,2,"9,14E-06","0,006642978526"
59785,isotropic,JJ,3,"0,2,1",{(iso)(trop)>ic>},"18,18181818",12,1619,0,2,171,"49,06219151",1014,1472797,2,"2,78E-05","0,006334002781"
59910,jawbreaker,NN,3,"0,2,1",{(jaw)}{(break)}>er>,"33,33333333",4,4292,"45,45454545",34,95043,"39,63924329",2274,4569119,2,"3,55E-05","0,02502703538"
59931,Jeffersonian,JJ|NN,3,"0,2,1",{(jeffer)(sono)}>ian>,100,2,6153,"77,77777778",46,140201,"57,80346821",174,394113,3,"2,79E-05","0,0016993666"
59972,jetliners,NN,3,"0,2,1",{(jet)}{(line)}>er>,100,3,15835,"82,53968254",64,426769,"63,44038715",2274,4569119,2,"3,55E-05","0,02502703538"
60557,innkeeper,NN,3,"0,2,1",{(inn)}{(keep)}>er>,100,4,25246,"52,63157895",20,247711,"36,11966564",2274,4569119,2,"3,55E-05","0,02502703538"
60923,Indianapolis,NN,3,"0,2,1",{(indiana)(pol)>sis>},100,2,15214,"11,76470588",18,25765,"18,42105263",39,63372,3,"1,58E-05","0,0001544878727"
61002,Indonesian,JJ|NN,3,"0,2,1",{(indo)(nesia)}>n>,60,6,68287,50,3,7276,"20,13422819",150,714837,1,"1,12E-05","0,001235902982"
61231,immunology,NN,3,"0,2,1",{(immune)}(log)>y>,75,5,9962,"24,29906542",215,380513,"12,3138833",2486,3870233,1,"4,99E-05","0,02981615943"
61614,hundredweight,NN,3,"0,2,1",{(hundred)}{(weigh)>t>},100,4,40714,"73,91304348",24,56346,"72,91666667",49,133535,1,"2,25E-05","0,0004634636181"
61688,hydrochloride,NN,3,"0,2,1",(hydro){(chlor)>ide>},"29,62962963",28,8772,"33,33333333",10,3878,"53,84615385",14,5740,3,0,0
61689,hydroelectric,JJ,3,"0,2,1",(hydro){(electr)>ic>},"22,22222222",28,8772,"70,37037037",28,175489,"38,89437315",1014,1472797,2,"2,78E-05","0,006334002781"
61692,hydrophilic,JJ,3,"0,2,1",{(hydro)(philo)>ic>},"70,37037037",28,8772,"72,4137931",30,53808,"71,66831194",1014,1472797,2,"2,78E-05","0,006334002781"
61693,hydrophobia,NN,3,"0,2,1",{(hydro)(phobe)>ia>},"77,77777778",28,8772,"72,72727273",12,1643,"88,88888889",46,69613,2,0,0
61694,hydrophobic,JJ,3,"0,2,1",{(hydro)(phobe)>ic>},"66,66666667",28,8772,"54,54545455",12,1643,"56,86080948",1014,1472797,2,"2,78E-05","0,006334002781"
61696,hydrostatic,JJ,3,"0,2,1",{(hydro)(stat)}>ic>,"62,96296296",28,8772,"57,14285714",15,76366,"55,5774926",1014,1472797,2,"2,78E-05","0,006334002781"
61700,hydrotherapy,NN,3,"0,2,1",(hydro){(therap)>y>},"88,88888889",28,8772,"92,85714286",15,17922,"61,85110664",2486,3870233,1,"4,99E-05","0,02981615943"
61758,icebreaker,NN,3,"0,2,1",{(ice)}{(break)}>er>,"27,77777778",19,52716,"60,60606061",34,95043,"45,05059393",2274,4569119,2,"3,55E-05","0,02502703538"
61791,idealogical,JJ,3,"0,2,1",{(idea)}{(logic)}>al>,100,2,203042,"66,66666667",10,58440,"64,33566434",1431,4704731,2,"9,14E-06","0,006642978526"
61807,ideologies,NN,3,"0,2,1",{(ideo)(log)>y>},0,5,8562,"5,140186916",215,380513,"3,782696177",2486,3870233,1,"4,99E-05","0,02981615943"
61808,ideologist,NN,3,"0,2,1",{(ideo)(log)>ist>},75,5,8562,"61,68224299",215,380513,"60,0867679",462,382916,3,"6,27E-05","0,003707708945"
61809,ideology,NN,3,"0,2,1",{(ideo)(log)>y>},0,5,8562,"5,140186916",215,380513,"3,782696177",2486,3870233,1,"4,99E-05","0,02981615943"
61815,idiosyncrasies,NN,3,"0,2,1",{(idio)>syn>(crasy)},50,3,538,100,2,508,0,0,0,1,165,5
61816,idiosyncrasy,NN,3,"0,2,1",{(idio)>syn>(crasy)},50,3,538,100,2,508,0,0,0,1,165,5
62015,homebuilders,NN,3,"0,2,1",{(home)}{(build)}>er>,"64,28571429",29,216780,75,13,121790,"53,27760669",2274,4569119,2,"3,55E-05","0,02502703538"
62019,homegrown,NN,3,"0,2,1",{(home)}{(grow)}>n>,"35,71428571",29,216780,"53,84615385",14,113406,"50,33557047",150,714837,1,"1,12E-05","0,001235902982"
62024,homemaker,NN,3,"0,2,1",{(home)}{(make)}>er>,"46,42857143",29,216780,"41,02564103",40,1073485,"35,85569732",2274,4569119,2,"3,55E-05","0,02502703538"
62025,homemakers,NN,3,"0,2,1",{(home)}{(make)}>er>,"46,42857143",29,216780,"41,02564103",40,1073485,"35,85569732",2274,4569119,2,"3,55E-05","0,02502703538"
62026,homeowners,NN,3,"0,2,1",{(home)}{(own)}>er>,25,29,216780,50,9,375991,"23,71315442",2274,4569119,2,"3,55E-05","0,02502703538"
62035,homesickness,NN,3,"0,2,1",{(home)}{(sick)}>ness>,"71,42857143",29,216780,"57,14285714",22,27260,"26,16747182",1243,181553,4,"0,0005838515475","0,01637571451"
62037,homesteaders,NN,3,"0,2,1",{(home)}{(stead)}>er>,"67,85714286",29,216780,"66,66666667",7,3972,"53,71755389",2274,4569119,2,"3,55E-05","0,02502703538"
62043,homewrecker,NN,3,"0,2,1",{(home)}{(wreck)}>er>,"78,57142857",29,216780,100,5,4801,"65,37615486",2274,4569119,2,"3,55E-05","0,02502703538"
62045,homicidal,JJ,3,"0,2,1",{(hom)(cide)}>al>,50,3,4781,"29,41176471",18,19920,"42,58741259",1431,4704731,2,"9,14E-06","0,006642978526"
62050,homoeopathic,JJ,3,"0,2,1",{(homeo)(patho)}>ic>,0,4,32,"66,66666667",49,81153,"74,72852912",1014,1472797,2,"2,78E-05","0,006334002781"
62051,homoeopathy,NN,3,"0,2,1",{(homeo)(patho)>y>},"33,33333333",4,32,75,49,81153,"56,9416499",2486,3870233,1,"4,99E-05","0,02981615943"
62056,homogeneity,NN,3,"0,2,1",{(homo)(gen)>ity>},"33,33333333",13,147806,"58,82352941",35,84143,"51,29533679",580,1647588,3,"1,76E-05","0,004480148308"
62057,homogeneous,JJ,3,"0,2,1",{(homo)(gen)>ious>},25,13,147806,"32,35294118",35,84143,"13,14935065",617,450833,4,"7,10E-05","0,004943611926"
62059,homogenize,VB,3,"0,2,1",{(homo)(gen)>ize>},"41,66666667",13,147806,"61,76470588",35,84143,"41,49184149",430,443161,3,"0,0001489300728","0,0101961996"
62063,homosexual,JJ|NN,3,"0,2,1",(homo){(sex)}>al>,"8,333333333",13,147806,"7,142857143",29,154904,"5,594405594",1431,4704731,2,"9,14E-06","0,006642978526"
62065,homosexuals,NN,3,"0,2,1",(homo){(sex)}>al>,"8,333333333",13,147806,"7,142857143",29,154904,"5,594405594",1431,4704731,2,"9,14E-06","0,006642978526"
62066,homozygous,JJ,3,"0,2,1",{(homo)(zygo)>ious>},"58,33333333",13,147806,0,1,99,"36,36363636",617,450833,4,"7,10E-05","0,004943611926"
62077,honeymooners,NN,3,"0,2,1",{(honey)}{(moon)}>er>,50,7,11358,"35,71428571",15,36537,"39,33128025",2274,4569119,2,"3,55E-05","0,02502703538"
62180,horsemanship,NN,3,"0,2,1",{(horse)}(man)>ship>,"29,41176471",35,39630,"43,33333333",211,300379,"54,66666667",76,164220,4,"1,22E-05","0,0003089757454"
62244,housebreakers,NN,3,"0,2,1",{(house)}{(break)}>er>,"67,77777778",91,155845,"87,87878788",34,95043,"68,89573251",2274,4569119,2,"3,55E-05","0,02502703538"
62250,housebroken,JJ,3,"0,2,1",{(house)}{(broke)}>en>,"27,77777778",91,155845,"63,63636364",12,49922,"58,12807882",204,655590,2,"1,68E-05","0,0016993666"
62254,householder,NN,3,"0,2,1",{(house)}{(hold)}>er>,"33,33333333",91,155845,"51,72413793",30,140327,"44,30268368",2274,4569119,2,"3,55E-05","0,02502703538"
62255,householders,NN,3,"0,2,1",{(house)}{(hold)}>er>,"33,33333333",91,155845,"51,72413793",30,140327,"44,30268368",2274,4569119,2,"3,55E-05","0,02502703538"
62257,housekeeper,NN,3,"0,2,1",{(house)}{(keep)}>er>,"22,22222222",91,155845,"47,36842105",20,247711,"34,31588209",2274,4569119,2,"3,55E-05","0,02502703538"
62362,heavyweight,NN,3,"0,2,1",{(heavy)}{(weigh)>t>},60,6,49878,"21,73913043",24,56346,"27,08333333",49,133535,1,"2,25E-05","0,0004634636181"
62406,heliocentric,JJ,3,"0,2,1",{(helio)(center)>ic>},0,3,235,"67,85714286",29,173066,"48,37117473",1014,1472797,2,"2,78E-05","0,006334002781"
62555,heterogeneity,NN,3,"0,2,1",{(hetero)(gen)>ity>},"77,77777778",10,8056,"79,41176471",35,84143,"66,14853195",580,1647588,3,"1,76E-05","0,004480148308"
62556,heterogeneous,JJ,3,"0,2,1",{(hetero)(gen)>ious>},"11,11111111",10,8056,"29,41176471",35,84143,"7,305194805",617,450833,4,"7,10E-05","0,004943611926"
62557,heterosexual,JJ|NN,3,"0,2,1",(hetero){(sex)}>al>,0,10,8056,"14,28571429",29,154904,"9,72027972",1431,4704731,2,"9,14E-06","0,006642978526"
62591,hierarchies,NN,3,"0,2,1",{(hiero)(arch)>y>},0,7,18900,0,41,38937,"1,448692153",2486,3870233,1,"4,99E-05","0,02981615943"
62592,hierarchy,NN,3,"0,2,1",{(hiero)(arch)>y>},0,7,18900,0,41,38937,"1,448692153",2486,3870233,1,"4,99E-05","0,02981615943"
62595,hieroglyphic,JJ,3,"0,2,1",{(hiero)(glyph)}>ic>,100,7,18900,100,3,349,"57,65054294",1014,1472797,2,"2,78E-05","0,006334002781"
62605,Highlander,NN,3,"0,2,1",{(high)(land)}>er>,"30,43478261",24,339513,"10,34482759",59,140623,"10,38275407",2274,4569119,2,"3,55E-05","0,02502703538"
62632,hillbilly,NN,3,"0,2,1",{(hill)}{(bill)>y>},"38,46153846",14,48436,"28,57142857",15,150616,"14,64788732",2486,3870233,1,"4,99E-05","0,02981615943"
62686,histology,NN,3,"0,2,1",{(histo)(log)>y>},0,1,58,"68,22429907",215,380513,"37,86720322",2486,3870233,1,"4,99E-05","0,02981615943"
62703,hitchhiker,NN,3,"0,2,1",{(hitch)}{(hike)}>er>,"33,33333333",4,2831,"66,66666667",4,9038,"24,98900132",2274,4569119,2,"3,55E-05","0,02502703538"
62760,handicraft,NN,3,"0,2,1",{(hand)}>y>{(craft)},"43,33333333",61,232844,"29,41649899",2486,3870233,"4,99E-05","0,02981615943","43,47826087",24,34488,5
62761,handicrafts,NN,3,"0,2,1",{(hand)}>y>{(craft)},"43,33333333",61,232844,"29,41649899",2486,3870233,"4,99E-05","0,02981615943","43,47826087",24,34488,5
62765,handiwork,NN,3,"0,2,1",{(hand)}>y>{(work)},"38,33333333",61,232844,"24,06438632",2486,3870233,"4,99E-05","0,02981615943","36,47058824",86,1051110,4
62780,handmaiden,NN,3,"0,2,1",{(hand)}{(maid)>en>},"56,66666667",61,232844,"33,33333333",16,9264,"76,3546798",204,655590,2,"1,68E-05","0,0016993666"
62795,handyman,NN,3,"0,2,1",{(hand)}>y>{(man)},"36,66666667",61,232844,"23,94366197",2486,3870233,"4,99E-05","0,02981615943","31,42857143",211,300379,3
62796,handymen,NN,3,"0,2,1",{(hand)}>y>(men),"73,33333333",61,232844,"47,08249497",2486,3870233,"4,99E-05","0,02981615943","51,59235669",158,125014,3
62822,haphazardly,RB,3,"0,2,1",{(hap)(hazard)}>ly>,80,6,2142,60,6,7333,"30,75595444",2898,3857999,2,"4,48E-05","0,02672640198"
63026,headhunter,NN,3,"0,2,1",{(head)}{(hunt)}>er>,"25,77319588",98,230581,25,9,48581,"27,67267928",2274,4569119,2,"3,55E-05","0,02502703538"
63090,heartbroken,JJ,3,"0,2,1",{(heart)}{(broke)}>en>,"35,8974359",40,64172,"54,54545455",12,49922,"56,65024631",204,655590,2,"1,68E-05","0,0016993666"
63202,grownups,NN,3,"0,2,1",{(grow)}>n>{(up)},"69,23076923",14,113406,"55,03355705",150,714837,"1,12E-05","0,001235902982","65,78947368",39,1065085,2
63313,gunfighter,NN,3,"0,2,1",{(gun)}{(fight)}>er>,"57,14285714",29,86955,"45,45454545",12,91775,"45,31456225",2274,4569119,2,"3,55E-05","0,02502703538"
63331,gunrunner,NN,3,"0,2,1",{(gun)}{(run)}>er>,"82,14285714",29,86955,"87,5",17,434649,"59,83282006",2274,4569119,2,"3,55E-05","0,02502703538"
63335,gunslinger,NN,3,"0,2,1",{(gun)}{(sling)}>er>,"21,42857143",29,86955,20,6,2497,"23,97712275",2274,4569119,2,"3,55E-05","0,02502703538"
63381,gynecologist,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,"39,25233645",215,380513,"31,670282",462,382916,3,"6,27E-05","0,003707708945"
63382,gynecologists,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,"39,25233645",215,380513,"31,670282",462,382916,3,"6,27E-05","0,003707708945"
63438,hairdresser,NN,3,"0,2,1",{(hair)}{(dress)}>er>,"30,76923077",27,52736,"21,42857143",15,27506,"33,39199296",2274,4569119,2,"3,55E-05","0,02502703538"
63448,hairstylist,NN,3,"0,2,1",{(hair)}{(style)}>ist>,"53,84615385",27,52736,"64,28571429",15,59145,"73,10195228",462,382916,3,"6,27E-05","0,003707708945"
63481,hallucinogenic,JJ,3,"0,2,1",{(hallucin)(gen)}>ic>,"66,66666667",4,2826,"47,05882353",35,84143,"32,97137216",1014,1472797,2,"2,78E-05","0,006334002781"
63500,goalkeeper,NN,3,"0,2,1",{(goal)}{(keep)}>er>,50,5,42643,"42,10526316",20,247711,"33,08402992",2274,4569119,2,"3,55E-05","0,02502703538"
63703,grandiloquent,JJ,3,"0,2,1",{(grand)(loqu)>ant>},"86,95652174",24,38774,"72,72727273",23,3533,"87,25701944",464,1534593,3,"7,82E-06","0,001853854472"
63757,grasshopper,NN,3,"0,2,1",{(grass)}{(hop)}>er>,"37,5",9,10551,"28,57142857",8,10328,"25,1649802",2274,4569119,2,"3,55E-05","0,02502703538"
63758,grasshoppers,NN,3,"0,2,1",{(grass)}{(hop)}>er>,"37,5",9,10551,"28,57142857",8,10328,"25,1649802",2274,4569119,2,"3,55E-05","0,02502703538"
63920,genealogies,NN,3,"0,2,1",{(gen)(log)>y>},"11,76470588",35,84143,"6,074766355",215,380513,"5,110663984",2486,3870233,1,"4,99E-05","0,02981615943"
63921,genealogy,NN,3,"0,2,1",{(gen)(log)>y>},"11,76470588",35,84143,"6,074766355",215,380513,"5,110663984",2486,3870233,1,"4,99E-05","0,02981615943"
63970,gentlemanly,JJ,3,"0,2,1",{(gentle)}(man)>ly>,"63,63636364",12,25653,"44,76190476",211,300379,"36,10631688",2898,3857999,2,"4,48E-05","0,02672640198"
63978,genuflection,NN,3,"0,2,1",{(genu)(flect)}>ion>,100,2,54,"92,30769231",14,38887,"86,29536921",1599,6530204,3,"9,03E-06","0,009114784489"
63982,geocentric,JJ,3,"0,2,1",{(geo)(center)>ic>},"84,21052632",20,31762,"71,42857143",29,173066,"48,86475814",1014,1472797,2,"2,78E-05","0,006334002781"
63984,geographer,NN,3,"0,2,1",{(geo)(graph)>er>},"73,68421053",20,31762,"41,73913043",116,198105,"34,49186098",2274,4569119,2,"3,55E-05","0,02502703538"
63985,geographers,NN,3,"0,2,1",{(geo)(graph)>er>},"73,68421053",20,31762,"41,73913043",116,198105,"34,49186098",2274,4569119,2,"3,55E-05","0,02502703538"
63986,geographic,JJ,3,"0,2,1",{(geo)(graph)>ic>},0,20,31762,"6,086956522",116,198105,"4,837117473",1014,1472797,2,"2,78E-05","0,006334002781"
63989,geography,NN,3,"0,2,1",{(geo)(graph)>y>},"15,78947368",20,31762,"13,04347826",116,198105,"5,352112676",2486,3870233,1,"4,99E-05","0,02981615943"
63991,geologist,NN,3,"0,2,1",{(geo)(log)>ist>},"36,84210526",20,31762,"17,75700935",215,380513,"12,14750542",462,382916,3,"6,27E-05","0,003707708945"
63992,geologists,NN,3,"0,2,1",{(geo)(log)>ist>},"36,84210526",20,31762,"17,75700935",215,380513,"12,14750542",462,382916,3,"6,27E-05","0,003707708945"
63993,geology,NN,3,"0,2,1",{(geo)(log)>y>},"26,31578947",20,31762,"9,813084112",215,380513,"6,237424547",2486,3870233,1,"4,99E-05","0,02981615943"
63994,geometric,JJ,3,"0,2,1",{(geo)(meter)>ic>},"31,57894737",20,31762,"12,28070175",58,68090,"14,31391905",1014,1472797,2,"2,78E-05","0,006334002781"
63997,geometry,NN,3,"0,2,1",{(geo)(meter)>y>},"5,263157895",20,31762,"5,263157895",58,68090,"3,460764588",2486,3870233,1,"4,99E-05","0,02981615943"
63998,geophysics,NN,3,"0,2,1",(geo){(phys)>ics>},"42,10526316",20,31762,"32,14285714",29,107401,"30,3030303",34,144919,3,"6,90E-06","0,0001544878727"
63999,geopolitical,JJ,3,"0,2,1",(geo){(politic)}>al>,"68,42105263",20,31762,50,11,92034,"47,27272727",1431,4704731,2,"9,14E-06","0,006642978526"
64161,glassblower,NN,3,"0,2,1",{(glass)}{(blow)}>er>,"64,70588235",18,35363,"72,22222222",19,40537,"64,23229212",2274,4569119,2,"3,55E-05","0,02502703538"
64212,globetrotter,NN,3,"0,2,1",{(globe)}{(trot)}>er>,"83,33333333",7,38772,75,5,2228,"47,20633524",2274,4569119,2,"3,55E-05","0,02502703538"
64292,frontiersman,NN,3,"0,2,1",{(front)}>er>(man),"87,5",17,97955,"68,0158381",2274,4569119,"3,55E-05","0,02502703538","79,04761905",211,300379,3
64293,frontiersmen,NN,3,"0,2,1",{(front)}>er>(men),"68,75",17,97955,"60,14078311",2274,4569119,"3,55E-05","0,02502703538","51,59235669",158,125014,3
64550,gamekeeper,NN,3,"0,2,1",{(game)}{(keep)}>er>,"83,33333333",7,332647,"94,73684211",20,247711,"65,37615486",2274,4569119,2,"3,55E-05","0,02502703538"
64632,gastrointestinal,JJ,3,"0,2,1",(gastr){(intestine)}>al>,0,6,458,100,3,2339,"44,61538462",1431,4704731,2,"9,14E-06","0,006642978526"
64633,gastronomic,JJ,3,"0,2,1",{(gastr)(nomin)>ic>},40,6,458,"69,44444444",37,34420,"68,90424482",1014,1472797,2,"2,78E-05","0,006334002781"
64634,gastronomy,NN,3,"0,2,1",{(gastr)(nomin)>y>},60,6,458,75,37,34420,"49,1750503",2486,3870233,1,"4,99E-05","0,02981615943"
64638,gatekeeper,NN,3,"0,2,1",{(gate)}{(keep)}>er>,"15,38461538",14,51632,"21,05263158",20,247711,"24,28508579",2274,4569119,2,"3,55E-05","0,02502703538"
64748,forthrightly,RB,3,"0,2,1",{(forth)}{(right)}>ly>,"66,66666667",7,27039,"68,18181818",23,556722,"32,89609941",2898,3857999,2,"4,48E-05","0,02672640198"
64749,forthrightness,NN,3,"0,2,1",{(forth)}{(right)}>ness>,"83,33333333",7,27039,"81,81818182",23,556722,"29,38808374",1243,181553,4,"0,0005838515475","0,01637571451"
64921,freebooters,NN,3,"0,2,1",{(free)}{(boot)}>er>,"66,66666667",28,323757,30,11,66999,"40,5191377",2274,4569119,2,"3,55E-05","0,02502703538"
64931,freeholder,NN,3,"0,2,1",{(free)}{(hold)}>er>,"88,88888889",28,323757,"72,4137931",30,140327,"57,41311043",2274,4569119,2,"3,55E-05","0,02502703538"
64932,freeholders,NN,3,"0,2,1",{(free)}{(hold)}>er>,"88,88888889",28,323757,"72,4137931",30,140327,"57,41311043",2274,4569119,2,"3,55E-05","0,02502703538"
64936,freeloader,NN,3,"0,2,1",{(free)}{(load)}>er>,"70,37037037",28,323757,"57,14285714",15,97063,"44,52265728",2274,4569119,2,"3,55E-05","0,02502703538"
64946,freethinker,NN,3,"0,2,1",{(free)}{(think)}>er>,"59,25925926",28,323757,"55,55555556",10,746094,"39,50725913",2274,4569119,2,"3,55E-05","0,02502703538"
64947,freethinkers,NN,3,"0,2,1",{(free)}{(think)}>er>,"59,25925926",28,323757,"55,55555556",10,746094,"39,50725913",2274,4569119,2,"3,55E-05","0,02502703538"
64951,freewheelers,NN,3,"0,2,1",{(free)}{(wheel)}>er>,"96,2962963",28,323757,"91,66666667",13,38202,"66,65200176",2274,4569119,2,"3,55E-05","0,02502703538"
64964,freightliner,NN,3,"0,2,1",{(freight)}{(line)}>er>,100,3,3606,"80,95238095",64,426769,"60,14078311",2274,4569119,2,"3,55E-05","0,02502703538"
65244,flycatcher,NN,3,"0,2,1",{(fly)}{(catch)}>er>,"65,38461538",27,76434,"66,66666667",13,32266,"61,28464584",2274,4569119,2,"3,55E-05","0,02502703538"
65253,flyweight,JJ|NN,3,"0,2,1",{(fly)}{(weigh)>t>},50,27,76434,"65,2173913",24,56346,"66,66666667",49,133535,1,"2,25E-05","0,0004634636181"
65281,fogsignal,NN|VB,3,"0,2,1",{(fog)}{(sign)}>al>,90,11,6355,100,26,219005,"96,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
65298,folklorist,NN,3,"0,2,1",{(folk)}{(lore)}>ist>,"46,15384615",14,70137,100,3,5885,"63,99132321",462,382916,3,"6,27E-05","0,003707708945"
65328,foolhardy,JJ,3,"0,2,1",{(fool)}{(hard)}>y>,50,11,30266,"51,72413793",30,315496,"25,47283702",2486,3870233,1,"4,99E-05","0,02981615943"
65338,footballer's,encl,3,"0,2,1",{(foot)}{(ball)}>er>,"35,71428571",43,58389,"51,85185185",28,117537,"38,31940167",2274,4569119,2,"3,55E-05","0,02502703538"
65653,firecrackers,NN,3,"0,2,1",{(fire)}{(crack)}>er>,"32,65306122",50,118119,"44,44444444",10,21939,"29,38847338",2274,4569119,2,"3,55E-05","0,02502703538"
65655,firecracker,NN,3,"0,2,1",{(fire)}{(crack)}>er>,"32,65306122",50,118119,"44,44444444",10,21939,"29,38847338",2274,4569119,2,"3,55E-05","0,02502703538"
65690,fisherman,NN,3,"0,2,1",{(fish)}>er>(man),10,31,56578,"16,93796744",2274,4569119,"3,55E-05","0,02502703538","8,571428571",211,300379,3
65691,fisherman's,encl,3,"0,2,1",{(fish)}>er>(man),10,31,56578,"16,93796744",2274,4569119,"3,55E-05","0,02502703538","8,571428571",211,300379,3
65692,fishermen,NN,3,"0,2,1",{(fish)}>er>(men),20,31,56578,"17,50989881",2274,4569119,"3,55E-05","0,02502703538","2,547770701",158,125014,3
65705,fisticuffs,NN,3,"0,2,1",{(fist)>i>(cuff)},"33,33333333",4,7532,"76,66666667",31,21164,"4,73E-05","0,0001544878727","66,66666667",4,3263,4
65769,flamethrower,NN,3,"0,2,1",{(flame)}{(throw)}>er>,50,11,67077,"57,14285714",8,57224,"25,95688517",2274,4569119,2,"3,55E-05","0,02502703538"
65875,fairgoers,NN,3,"0,2,1",{(fair)}{(go)}>er>,"88,23529412",18,98719,"80,95238095",22,822596,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
66101,featherweight,NN,3,"0,2,1",{(feather)}{(weigh)>t>},20,6,5119,"52,17391304",24,56346,"52,08333333",49,133535,1,"2,25E-05","0,0004634636181"
66204,ferromagnetic,JJ,3,"0,2,1",(ferr){(magnet)}>ic>,100,3,508,"69,23076923",14,20729,"63,07996051",1014,1472797,2,"2,78E-05","0,006334002781"
