ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL
41633,typewrite,VB,2,"0,2,0",{(typo)}{(write)},"82,85714286",36,282037,"89,47368421",20,938692
41638,typewriting,NN,2,"0,2,0",{(typo)}{(write)},"82,85714286",36,282037,"89,47368421",20,938692
41920,trapdoor,NN,2,"0,2,0",{(trap)}{(door)},20,11,19592,"36,84210526",20,84216
41921,trapdoors,NN,2,"0,2,0",{(trap)}{(door)},20,11,19592,"36,84210526",20,84216
41931,trashcan,NN,2,"0,2,0",{(trash)}{(can)},20,6,10810,"37,5",9,2017978
41962,treadmill,NN,2,"0,2,0",{(tread)}{(mill)},50,3,4568,"36,84210526",20,39860
41985,treelike,VB|NN|JJ,2,"0,2,0",{(tree)}{(like)},60,6,42106,"39,7260274",74,1232275
41987,treetops,NN,2,"0,2,0",{(tree)}{(top)},20,6,42106,"47,82608696",24,128587
42028,tribesman,NN,2,"0,2,0",{(tribe)}(man),"57,14285714",8,10563,"49,52380952",211,300379
42029,tribesmen,NN,2,"0,2,0",{(tribe)}(men),"28,57142857",8,10563,"22,29299363",158,125014
42096,tripwire,NN|VB,2,"0,2,0",{(trip)}{(wire)},50,5,37580,50,13,37645
42122,troopships,NN,2,"0,2,0",{(troop)}{(ship)},80,6,17514,"85,29411765",35,184087
42163,truelove,NN,2,"0,2,0",{(true)}{(love)},"83,33333333",7,33983,"73,68421053",20,232269
42224,Tuesday,NN,2,"0,2,0",{(tues)(day)},0,1,14431,"29,41176471",35,778343
42228,tugboat,NN,2,"0,2,0",{(tug)}{(boat)},100,2,2433,24,26,26516
42241,tumbleweed,NN,2,"0,2,0",{(tumble)}{(weed)},"66,66666667",4,2002,40,11,5282
42251,tunafish,NN,2,"0,2,0",{(tuna)}{(fish)},100,2,1729,"66,66666667",31,56578
42272,tollgate,NN,2,"0,2,0",{(toll)}{(gate)},100,3,8163,"76,92307692",14,51632
42273,tollhouse,NN,2,"0,2,0",{(toll)}{(house)},50,3,8163,"74,44444444",91,155845
42283,tomboy,NN,2,"0,2,0",{(tom)}{(boy)},"42,85714286",15,67254,45,21,85827
42285,tombstone,NN,2,"0,2,0",{(tomb)}{(stone)},"33,33333333",4,9292,"4,651162791",44,61759
42286,tombstones,NN,2,"0,2,0",{(tomb)}{(stone)},"33,33333333",4,9292,"4,651162791",44,61759
42287,tomcat,NN,2,"0,2,0",{(tom)}{(cat)},"21,42857143",15,67254,"13,63636364",23,65424
42313,tonight,RB|NN,2,"0,2,0",{(to)(night)},"44,44444444",10,13394246,"3,448275862",30,162292
42314,tonight's,encl,2,"0,2,0",{(to)(night)},"44,44444444",10,13394246,"3,448275862",30,162292
42328,toothache,NN,2,"0,2,0",{(tooth)}{(ache)},"38,46153846",14,5419,"44,44444444",10,8479
42329,toothbrush,NN,2,"0,2,0",{(tooth)}{(brush)},"15,38461538",14,5419,"7,692307692",14,11988
42330,toothcomb,NN|VB,2,"0,2,0",{(tooth)}{(comb)},"53,84615385",14,5419,50,9,3422
42332,toothpaste,NN,2,"0,2,0",{(tooth)}{(paste)},"7,692307692",14,5419,"16,66666667",7,9600
42333,toothpick,NN,2,"0,2,0",{(tooth)}{(pick)},"23,07692308",14,5419,"29,41176471",18,90629
42341,topcoat,NN,2,"0,2,0",{(top)}{(coat)},"60,86956522",24,128587,"61,53846154",14,18536
42342,topcoats,NN,2,"0,2,0",{(top)}{(coat)},"60,86956522",24,128587,"61,53846154",14,18536
42347,topknot,NN|VB,2,"0,2,0",{(top)}{(knot)},"73,91304348",24,128587,"66,66666667",7,5945
42349,topmast,NN,2,"0,2,0",{(top)}{(mast)},"91,30434783",24,128587,100,7,2282
42350,topmost,JJ,2,"0,2,0",{(top)}{(most)},"30,43478261",24,128587,"22,22222222",19,536230
42351,topnotch,JJ,2,"0,2,0",{(top)}{(notch)},"69,56521739",24,128587,100,2,2616
42364,topside,NN,2,"0,2,0",{(top)}{(side)},"52,17391304",24,128587,"73,68421053",58,343426
42365,topsoil,NN,2,"0,2,0",{(top)}{(soil)},"34,7826087",24,128587,"33,33333333",4,9296
42368,torchlight,NN,2,"0,2,0",{(torch)}{(light)},100,3,3062,"77,27272727",45,176000
42397,tortoiseshell,NN,2,"0,2,0",{(tortoise)}{(shell)},100,2,2654,"55,55555556",10,47883
42427,touchdown,NN,2,"0,2,0",{(touch)}{(down)},"21,42857143",15,53553,"29,62962963",28,315280
42428,touchdowns,NN,2,"0,2,0",{(touch)}{(down)},"21,42857143",15,53553,"29,62962963",28,315280
42432,touchstone,NN,2,"0,2,0",{(touch)}{(stone)},"42,85714286",15,53553,"25,58139535",44,61759
42433,touchstones,NN,2,"0,2,0",{(touch)}{(stone)},"42,85714286",15,53553,"25,58139535",44,61759
42469,towline,NN,2,"0,2,0",{(tow)}{(line)},40,6,4969,"73,01587302",64,426769
42472,townscape,NN,2,"0,2,0",{(town)}(scape),90,21,56663,100,5,5279
42474,townsfolk,NN,2,"0,2,0",{(town)}{(folk)},60,21,56663,"30,76923077",14,70137
42477,townsman,NN,2,"0,2,0",{(town)}(man),80,21,56663,"76,66666667",211,300379
42478,townsmen,NN,2,"0,2,0",{(town)}(men),85,21,56663,"63,69426752",158,125014
42479,towpath,NN,2,"0,2,0",{(tow)}{(patho)},60,6,4969,"64,58333333",49,81153
42480,towrope,NN,2,"0,2,0",{(tow)}{(rope)},100,6,4969,50,11,9358
42483,townspeople,NN,2,"0,2,0",{(town)}{(people)},55,21,56663,25,5,798705
42504,tracksuit,NN,2,"0,2,0",{(track)}{(suit)},"88,88888889",10,84419,"73,33333333",16,52583
42513,trademark,NN,2,"0,2,0",{(trade)}{(mark)},20,6,124068,"3,571428571",29,181577
42514,trademarks,NN,2,"0,2,0",{(trade)}{(mark)},20,6,124068,"3,571428571",29,181577
42519,tradesman,NN,2,"0,2,0",{(trade)}(man),60,6,124068,"53,80952381",211,300379
42520,tradesmen,NN,2,"0,2,0",{(trade)}(men),80,6,124068,"43,31210191",158,125014
42521,tradespeople,NN,2,"0,2,0",{(trade)}{(people)},100,6,124068,50,5,798705
42552,trainman,NN,2,"0,2,0",{(train)}(man),"61,53846154",14,106738,"68,57142857",211,300379
42563,tramcar,NN,2,"0,2,0",{(tram)}{(car)},100,4,833,"84,61538462",14,121302
42564,tramline,NN|VB,2,"0,2,0",{(tram)}{(line)},"66,66666667",4,833,"90,47619048",64,426769
42571,tramway,NN,2,"0,2,0",{(tram)}{(way)},"33,33333333",4,833,"70,96774194",63,727683
42679,Thompson,NN,2,"0,2,0",{(thomp)(sono)},0,1,10772,"2,222222222",46,140201
42680,Thompson's,encl,2,"0,2,0",{(thomp)(sono)},0,1,10772,"2,222222222",46,140201
42681,Thomson,NN,2,"0,2,0",{(thom)(sono)},0,1,2128,"22,22222222",46,140201
42691,thoroughbred,JJ,2,"0,2,0",{(thorough)}{(breed)},40,6,12802,50,7,43007
42692,thoroughfare,NN,2,"0,2,0",{(thorough)}{(fare)},80,6,12802,"42,85714286",8,33108
42693,thoroughfares,NN,2,"0,2,0",{(thorough)}{(fare)},80,6,12802,"42,85714286",8,33108
42695,thoroughgoing,VB|NN,2,"0,2,0",{(thorough)}{(go)},100,6,12802,"42,85714286",22,822596
42717,threadbare,JJ,2,"0,2,0",{(thread)}{(bare)},50,3,74493,"36,36363636",12,20953
42720,threadlike,JJ|RB,2,"0,2,0",{(thread)}{(like)},100,3,74493,"53,42465753",74,1232275
42731,threepence,NN,2,"0,2,0",{(three)(pence)},"77,77777778",10,175690,"33,33333333",10,600
42772,throwaway,JJ,2,"0,2,0",{(throw)}{(away)},100,8,57224,"42,85714286",15,155532
42773,throwback,NN,2,"0,2,0",{(throw)}{(back)},"71,42857143",8,57224,"36,76470588",69,549038
42795,thumbnail,NN,2,"0,2,0",{(thumb)}{(nail)},"33,33333333",4,9634,"28,57142857",8,13990
42797,thumbscrew,NN|VB,2,"0,2,0",{(thumb)}{(screw)},"66,66666667",4,9634,75,9,26379
42798,thumbtack,NN,2,"0,2,0",{(thumb)}{(tack)},100,4,9634,"33,33333333",7,3798
42803,thunderbolt,NN,2,"0,2,0",{(thunder)}{(bolt)},"22,22222222",10,9562,"33,33333333",4,11904
42804,thunderclap,NN,2,"0,2,0",{(thunder)}{(clap)},"44,44444444",10,9562,50,7,2271
42805,thunderclaps,NN,2,"0,2,0",{(thunder)}{(clap)},"44,44444444",10,9562,50,7,2271
42806,thundercloud,NN,2,"0,2,0",{(thunder)}{(cloud)},"66,66666667",10,9562,60,11,12332
42810,thunderstorm,NN,2,"0,2,0",{(thunder)}{(storm)},"11,11111111",10,9562,"28,57142857",15,27364
42811,thunderstruck,JJ|VB,2,"0,2,0",{(thunder)}{(struck)},"77,77777778",10,9562,75,5,7392
42812,Thursday,NN,2,"0,2,0",{(thurs)(day)},0,1,15822,"23,52941176",35,778343
42813,Thursday's,encl,2,"0,2,0",{(thurs)(day)},0,1,15822,"23,52941176",35,778343
42846,tidemark,NN,2,"0,2,0",{(tide)}{(mark)},"85,71428571",8,8720,"85,71428571",29,181577
42847,tiddlywinks,NN,2,"0,2,0",{(tiddly)(wink)},0,1,86,"66,66666667",4,2506
42849,tidewater,NN,2,"0,2,0",{(tide)}{(water)},"28,57142857",8,8720,42,51,129604
42857,tiebreak,VB|NN,2,"0,2,0",{(tie)}{(break)},"57,14285714",8,36279,"66,66666667",34,95043
42860,tiepin,NN|VB,2,"0,2,0",{(tie)}{(pin)},"85,71428571",8,36279,"80,95238095",22,42754
42875,tightfisted,JJ,2,"0,2,0",{(tight)}{(fist)},"90,90909091",12,32649,"66,66666667",4,7532
42877,tightrope,NN,2,"0,2,0",{(tight)}{(rope)},"63,63636364",12,32649,10,11,9358
42896,timberlands,NN,2,"0,2,0",{(timber)}{(land)},50,3,4488,"82,75862069",59,140623
42906,timepiece,NN,2,"0,2,0",{(time)}{(piece)},"68,88888889",46,1099121,"54,54545455",23,77902
42911,timesaving,JJ|VB|NN,2,"0,2,0",{(time)}{(save)},"91,11111111",46,1099121,100,5,115419
42912,timetable,NN|JJ|VB,2,"0,2,0",{(time)}{(table)},20,46,1099121,"14,28571429",15,78897
42913,timetables,NN|VB,2,"0,2,0",{(time)}{(table)},20,46,1099121,"14,28571429",15,78897
42928,tinderbox,NN,2,"0,2,0",{(tinder)}{(box)},100,2,325,"57,69230769",27,219013
42930,tinfoil,NN,2,"0,2,0",{(tin)}{(foil)},"41,66666667",13,14224,"66,66666667",4,6396
42945,tinsmith,NN,2,"0,2,0",{(tin)}{(smith)},"66,66666667",13,14224,100,10,55642
42950,tintype,NN,2,"0,2,0",{(tin)}{(typo)},"91,66666667",13,14224,"94,28571429",36,282037
42953,tipoff,NN,2,"0,2,0",{(tip)}{(off)},"57,14285714",8,36153,"52,94117647",18,321120
42960,tiptoe,VB,2,"0,2,0",{(tip)}{(toe)},"28,57142857",8,36153,"66,66666667",4,9964
42961,tiptoeing,VB|NN|JJ,2,"0,2,0",{(tip)}{(toe)},"28,57142857",8,36153,"66,66666667",4,9964
42991,titmouse,NN,2,"0,2,0",{(tit)}{(mouse)},40,6,7085,50,9,38476
43001,toadstool,NN,2,"0,2,0",{(toad)}{(stool)},"66,66666667",4,2575,100,3,1829
43012,today,NN|RB,2,"0,2,0",{(to)(day)},"22,22222222",10,13394246,"2,941176471",35,778343
43013,today's,encl,2,"0,2,0",{(to)(day)},"22,22222222",10,13394246,"2,941176471",35,778343
43020,toehold,NN,2,"0,2,0",{(toe)}{(hold)},100,4,9964,"62,06896552",30,140327
43021,toenail,NN,2,"0,2,0",{(toe)}{(nail)},"33,33333333",4,9964,"42,85714286",8,13990
43052,telecast,NN,2,"0,2,0",{(tele)(cast)},"31,03448276",30,102708,30,21,73405
43054,telegram,NN,2,"0,2,0",{(tele)(gram)},"34,48275862",30,102708,"14,28571429",22,8957
43055,telegrams,NN,2,"0,2,0",{(tele)(gram)},"34,48275862",30,102708,"14,28571429",22,8957
43056,telegraph,NN|VB,2,"0,2,0",{(tele)(graph)},"17,24137931",30,102708,"14,7826087",116,198105
43057,telegraphed,VB,2,"0,2,0",{(tele)(graph)},"17,24137931",30,102708,"14,7826087",116,198105
43061,telegraphing,VB|NN,2,"0,2,0",{(tele)(graph)},"17,24137931",30,102708,"14,7826087",116,198105
43065,telephone,NN|VB,2,"0,2,0",{(tele)(phon)},0,30,102708,"2,5",41,207292
43069,telephoned,VB,2,"0,2,0",{(tele)(phon)},0,30,102708,"2,5",41,207292
43070,telephones,NN|VB,2,"0,2,0",{(tele)(phon)},0,30,102708,"2,5",41,207292
43071,telephoning,VB,2,"0,2,0",{(tele)(phon)},0,30,102708,"2,5",41,207292
43072,telephoto,NN|JJ,2,"0,2,0",(tele){(photo)},"41,37931034",30,102708,25,29,54567
43074,telescope,NN,2,"0,2,0",{(tele)(scope)},"10,34482759",30,102708,"4,166666667",25,22421
43075,telescoped,VB,2,"0,2,0",{(tele)(scope)},"10,34482759",30,102708,"4,166666667",25,22421
43076,telescopes,NN,2,"0,2,0",{(tele)(scope)},"10,34482759",30,102708,"4,166666667",25,22421
43078,telescoping,VB|NN,2,"0,2,0",{(tele)(scope)},"10,34482759",30,102708,"4,166666667",25,22421
43079,teletype,NN,2,"0,2,0",(tele){(typo)},"44,82758621",30,102708,"57,14285714",36,282037
43080,teletypes,NN,2,"0,2,0",(tele){(typo)},"44,82758621",30,102708,"57,14285714",36,282037
43081,televise,VB,2,"0,2,0",{(tele)(vise)},"24,13793103",30,102708,60,11,60215
43082,televised,VB,2,"0,2,0",{(tele)(vise)},"24,13793103",30,102708,60,11,60215
43092,telltale,JJ,2,"0,2,0",{(tell)}{(tale)},"57,14285714",8,263728,"66,66666667",4,14996
43139,tenderfoot,NN,2,"0,2,0",{(tender)}{(foot)},"45,45454545",12,5728,"59,52380952",43,58389
43140,tenderhearted,JJ,2,"0,2,0",{(tender)}{(heart)},"72,72727273",12,5728,"84,61538462",40,64172
43142,tenderloin,NN,2,"0,2,0",{(tender)}{(loin)},"27,27272727",12,5728,"33,33333333",4,1580
43158,Tennyson,NN,2,"0,2,0",{(tenny)(sono)},0,1,209,"68,88888889",46,140201
43161,tenpence,NN,2,"0,2,0",{(ten)}{(pence)},"85,71428571",22,50052,"77,77777778",10,600
43174,tenspot,NN,2,"0,2,0",{(ten)}{(spot)},"90,47619048",22,50052,"69,23076923",14,35566
43234,terrycloth,NN,2,"0,2,0",{(terry)}{(cloth)},100,2,17716,"52,17391304",24,38851
43254,testimony,NN,2,"0,2,0",{(test)(mony)},"11,76470588",18,243523,0,10,8995
43268,textbook,NN,2,"0,2,0",{(text)}{(book)},40,6,163965,"7,692307692",53,351390
43269,textbooks,NN,2,"0,2,0",{(text)}{(book)},40,6,163965,"7,692307692",53,351390
43290,Thanksgiving,NN,2,"0,2,0",{(thank)}{(give)},"42,85714286",8,357435,"33,33333333",7,455818
43303,theatergoing,VB|NN,2,"0,2,0",{(theater)}{(go)},100,6,23450,"76,19047619",22,822596
43325,themselves,minor|NN,2,"0,2,0",{(them)}{(self)},100,2,870733,"13,63636364",23,458870
43328,thenceforth,minor|NN,2,"0,2,0",{(thence)}{(forth)},50,3,394,100,7,27039
43329,theocracy,NN,2,"0,2,0",{(theo)(cracy)},"35,71428571",29,30978,"42,85714286",8,21638
43353,thereabout,RB,2,"0,2,0",{(there)}{(about)},"46,15384615",14,1512659,"22,22222222",10,1310534
43354,thereabouts,RB,2,"0,2,0",{(there)}{(about)},"46,15384615",14,1512659,"22,22222222",10,1310534
43355,thereafter,RB,2,"0,2,0",{(there)}{(after)},"30,76923077",14,1512659,50,5,428174
43356,thereby,RB,2,"0,2,0",{(there)}{(by)},"15,38461538",14,1512659,25,9,1813897
43358,therefore,RB,2,"0,2,0",{(there)}{(fore)},"7,692307692",14,1512659,0,10,65132
43359,therefrom,RB,2,"0,2,0",{(there)}{(from)},"76,92307692",14,1512659,100,2,1895098
43360,therein,RB|NN,2,"0,2,0",{(there)}{(in)},"38,46153846",14,1512659,"28,57142857",15,8150301
43362,thereof,RB,2,"0,2,0",{(there)}{(of)},"23,07692308",14,1512659,20,6,11011706
43363,thereon,RB,2,"0,2,0",{(there)}{(on)},"61,53846154",14,1512659,"66,66666667",4,3538121
43367,thereto,RB,2,"0,2,0",{(there)}{(to)},"53,84615385",14,1512659,"66,66666667",10,13394246
43369,thereunder,RB,2,"0,2,0",{(there)}{(under)},"92,30769231",14,1512659,"66,66666667",4,250752
43370,thereupon,RB,2,"0,2,0",{(there)}{(upon)},"69,23076923",14,1512659,"66,66666667",4,78918
43372,therewith,RB,2,"0,2,0",{(there)}{(with)},"84,61538462",14,1512659,"93,33333333",16,3580107
43376,thermocouple,NN,2,"0,2,0",(thermo){(couple)},"37,03703704",28,9768,100,5,107249
43377,thermodynamic,JJ,2,"0,2,0",(thermo){(dynamic)},"14,81481481",28,9768,"66,66666667",7,21426
43379,thermometer,NN,2,"0,2,0",{(thermo)}{(meter)},"11,11111111",28,9768,"19,29824561",58,68090
43380,thermometers,NN,2,"0,2,0",{(thermo)}{(meter)},"11,11111111",28,9768,"19,29824561",58,68090
43383,thermostat,NN,2,"0,2,0",{(thermo)}{(stat)},"7,407407407",28,9768,"21,42857143",15,76366
43384,thermostats,NN,2,"0,2,0",{(thermo)}{(stat)},"7,407407407",28,9768,"21,42857143",15,76366
43386,thermodynamics,NN,2,"0,2,0",(thermo){(dynamics)},"3,703703704",28,9768,"33,33333333",4,8187
43388,thermoplastic,JJ|NN,2,"0,2,0",(thermo){(plastic)},"29,62962963",28,9768,"33,33333333",4,28192
43412,thickheaded,JJ,2,"0,2,0",{(thick)}{(head)},100,9,16699,"82,4742268",98,230581
43487,tablecloth,NN,2,"0,2,0",{(table)}{(cloth)},50,15,78897,"17,39130435",24,38851
43488,tablecloths,NN,2,"0,2,0",{(table)}{(cloth)},50,15,78897,"17,39130435",24,38851
43491,tablespoon,NN,2,"0,2,0",{(table)}{(spoon)},"7,142857143",15,78897,10,11,8846
43494,tablespoons,NN,2,"0,2,0",{(table)}{(spoon)},"7,142857143",15,78897,10,11,8846
43497,tableware,NN,2,"0,2,0",{(table)}{(ware)},"64,28571429",15,78897,55,21,419541
43531,taffycolored,JJ|VB,2,"0,2,0",{(taffy)}{(color)},100,2,147,"85,71428571",15,127890
43541,tailback,NN|VB,2,"0,2,0",{(tail)}{(back)},"71,42857143",22,20426,"77,94117647",69,549038
43543,tailgate,NN|VB,2,"0,2,0",{(tail)}{(gate)},"38,0952381",22,20426,"30,76923077",14,51632
43544,taillight,NN|VB,2,"0,2,0",{(tail)}{(light)},"47,61904762",22,20426,"63,63636364",45,176000
43547,tailpiece,NN,2,"0,2,0",{(tail)}{(piece)},"52,38095238",22,20426,"31,81818182",23,77902
43549,tailspin,NN,2,"0,2,0",{(tail)}{(spin)},"42,85714286",22,20426,40,6,19106
43550,tailwind,NN,2,"0,2,0",{(tail)}{(wind)},"57,14285714",22,20426,"70,58823529",35,40204
43558,takeoff,NN,2,"0,2,0",{(take)}{(off)},"36,66666667",31,614526,"17,64705882",18,321120
43559,takeoffs,NN,2,"0,2,0",{(take)}{(off)},"36,66666667",31,614526,"17,64705882",18,321120
43560,takeover,NN,2,"0,2,0",{(take)}{(over)},"23,33333333",31,614526,"21,05263158",20,475753
43590,tallyho,minor|NN,2,"0,2,0",{(tally)(ho)},50,3,2175,100,3,16453
43650,tapeworm,NN,2,"0,2,0",{(tape)}{(worm)},"66,66666667",4,93406,"21,42857143",15,13222
43654,taproom,NN,2,"0,2,0",{(tap)}{(room)},100,5,19008,"65,90909091",45,125676
43670,tarpapered,JJ,2,"0,2,0",{(tar)}{(paper)},100,3,8889,"93,75",17,130502
43684,taskmaster,NN,2,"0,2,0",{(task)}{(master)},100,2,33911,"10,71428571",29,86963
43721,taxicab,NN,2,"0,2,0",{(taxi)}{(cab)},"33,33333333",4,3629,"14,28571429",8,4280
43732,taxpaying,JJ,2,"0,2,0",{(tax)}{(pay)},"66,66666667",10,112326,"76,92307692",27,289396
43737,teabag,NN,2,"0,2,0",{(tea)}{(bag)},"46,66666667",16,12369,40,26,30703
43738,teacake,NN,2,"0,2,0",{(tea)}{(cake)},"33,33333333",16,12369,"63,63636364",12,10213
43739,teacart,NN,2,"0,2,0",{(tea)}{(cart)},"86,66666667",16,12369,"77,77777778",10,10341
43747,teacup,NN,2,"0,2,0",{(tea)}{(cup)},20,16,12369,25,9,34948
43749,teahouse,NN,2,"0,2,0",{(tea)}{(house)},"66,66666667",16,12369,50,91,155845
43750,teahouses,NN,2,"0,2,0",{(tea)}{(house)},"66,66666667",16,12369,50,91,155845
43751,teakettle,NN,2,"0,2,0",{(tea)}{(kettle)},"73,33333333",16,12369,50,3,1609
43753,tealeaf,NN,2,"0,2,0",{(tea)}{(leaf)},"86,66666667",16,12369,"63,63636364",12,9966
43757,teammate,NN,2,"0,2,0",{(team)}{(mate)},"33,33333333",4,139516,"26,66666667",16,20860
43758,teammates,NN,2,"0,2,0",{(team)}{(mate)},"33,33333333",4,139516,"26,66666667",16,20860
43759,teammate's,encl,2,"0,2,0",{(team)}{(mate)},"33,33333333",4,139516,"26,66666667",16,20860
43764,teamwork,NN,2,"0,2,0",{(team)}{(work)},"66,66666667",4,139516,"15,29411765",86,1051110
43765,teapot,NN,2,"0,2,0",{(tea)}{(pot)},"13,33333333",16,12369,30,41,74693
43768,teardrop,NN,2,"0,2,0",{(tear)}{(drop)},"12,5",9,18366,"33,33333333",13,84961
43769,teargas,NN,2,"0,2,0",{(tear)}{(gas)},50,9,18366,"31,25",17,31269
43772,tearoom,NN,2,"0,2,0",{(tea)}{(room)},"53,33333333",16,12369,"52,27272727",45,125676
43779,teaspoon,NN,2,"0,2,0",{(tea)}{(spoon)},"6,666666667",16,12369,20,11,8846
43782,teaspoons,NN,2,"0,2,0",{(tea)}{(spoon)},"6,666666667",16,12369,20,11,8846
43784,teatime,NN,2,"0,2,0",{(tea)}{(time)},40,16,12369,"71,11111111",46,1099121
43795,technicolor,NN,2,"0,2,0",{(tech)(color)},"63,15789474",20,322084,"21,42857143",15,127890
43796,technocracy,NN,2,"0,2,0",{(tech)(cracy)},"94,73684211",20,322084,"71,42857143",8,21638
43810,teenage,JJ,2,"0,2,0",{(teen)}{(age)},"14,28571429",15,16279,"33,33333333",7,101254
43905,surefire,JJ,2,"0,2,0",{(sure)}{(fire)},"65,2173913",24,362162,"57,14285714",50,118119
43906,surefooted,JJ,2,"0,2,0",{(sure)}{(foot)},"86,95652174",24,362162,"78,57142857",43,58389
43916,surfboard,NN,2,"0,2,0",{(surf)}{(board)},"66,66666667",4,13968,"33,92857143",57,163026
44028,swanlike,JJ|RB,2,"0,2,0",{(swan)}{(like)},100,3,2171,"57,53424658",74,1232275
44055,sweatband,NN,2,"0,2,0",{(sweat)}{(band)},"85,71428571",8,10302,80,21,86476
44060,sweatshirt,NN,2,"0,2,0",{(sweat)}{(shirt)},"42,85714286",8,10302,"8,333333333",13,12331
44061,sweatshop,NN,2,"0,2,0",{(sweat)}{(shop)},"57,14285714",8,10302,"54,54545455",12,73166
44072,sweepstake,NN,2,"0,2,0",{(sweep)}{(stake)},"14,28571429",8,8052,"33,33333333",4,7432
44073,sweepstakes,NN,2,"0,2,0",{(sweep)}{(stake)},"14,28571429",8,8052,"33,33333333",4,7432
44075,sweetbread,NN,2,"0,2,0",{(sweet)}{(bread)},"86,66666667",16,22246,"81,81818182",12,9854
44076,sweetbriar,NN,2,"0,2,0",{(sweet)}{(briar)},80,16,22246,100,2,282
44080,sweetheart,NN,2,"0,2,0",{(sweet)}{(heart)},"6,666666667",16,22246,"10,25641026",40,64172
44081,sweethearts,NN,2,"0,2,0",{(sweet)}{(heart)},"6,666666667",16,22246,"10,25641026",40,64172
44086,sweetpeas,NN,2,"0,2,0",{(sweet)}{(pea)},100,16,22246,"83,33333333",7,7267
44109,swimsuit,NN,2,"0,2,0",{(swim)}{(suit)},"66,66666667",4,14075,"26,66666667",16,52583
44130,switchback,NN,2,"0,2,0",{(switch)}{(back)},"44,44444444",10,68072,"63,23529412",69,549038
44131,switchblade,NN,2,"0,2,0",{(switch)}{(blade)},"33,33333333",10,68072,100,2,14037
44132,switchboard,NN,2,"0,2,0",{(switch)}{(board)},"11,11111111",10,68072,"19,64285714",57,163026
44135,switchgear,NN,2,"0,2,0",{(switch)}{(gear)},"77,77777778",10,68072,100,4,21338
44137,switchman,NN,2,"0,2,0",{(switch)}(man),"88,88888889",10,68072,"75,23809524",211,300379
44149,swordfish,NN,2,"0,2,0",{(sword)}{(fish)},"42,85714286",8,27104,"43,33333333",31,56578
44150,swordplay,NN,2,"0,2,0",{(sword)}{(play)},"85,71428571",8,27104,"82,85714286",36,458704
44152,swordsman,NN,2,"0,2,0",{(sword)}(man),"28,57142857",8,27104,"27,61904762",211,300379
44153,swordstick,NN,2,"0,2,0",{(sword)}{(stick)},100,8,27104,"90,90909091",23,62310
44441,sugarcane,NN,2,"0,2,0",{(sugar)}{(cane)},50,7,15579,100,2,6626
44444,sugarloaf,NN,2,"0,2,0",{(sugar)}{(loaf)},"16,66666667",7,15579,100,3,2040
44456,suicide,NN,2,"0,2,0",{(sui)(cide)},0,4,17651,0,18,19920
44457,suicides,NN,2,"0,2,0",{(sui)(cide)},0,4,17651,0,18,19920
44463,suitcase,NN,2,"0,2,0",{(suit)}{(case)},20,16,52583,"15,38461538",14,265235
44464,suitcases,NN,2,"0,2,0",{(suit)}{(case)},20,16,52583,"15,38461538",14,265235
44498,summate,NN|VB,2,"0,2,0",{(sum)}{(mate)},100,3,18037,100,16,20860
44504,summertime,NN,2,"0,2,0",{(summer)}{(time)},"12,5",9,38021,"35,55555556",46,1099121
44513,sunbaked,JJ|VB,2,"0,2,0",{(sun)}{(bake)},"85,36585366",42,132019,75,5,20698
44514,sunbathe,VB,2,"0,2,0",{(sun)}{(bath)},"36,58536585",42,132019,"44,44444444",10,18499
44515,sunbeam,NN,2,"0,2,0",{(sun)}{(beam)},"26,82926829",42,132019,25,5,11751
44516,sunblind,JJ|NN|VB,2,"0,2,0",{(sun)}{(blind)},"97,56097561",42,132019,100,9,22839
44517,sunbonnet,NN,2,"0,2,0",{(sun)}{(bonnet)},"78,04878049",42,132019,100,3,487
44518,sunburn,NN,2,"0,2,0",{(sun)}{(burn)},"24,3902439",42,132019,"36,36363636",12,43386
44520,sunburst,NN,2,"0,2,0",{(sun)}{(burst)},"34,14634146",42,132019,"66,66666667",4,9573
44522,Sunday,NN,2,"0,2,0",{(sun)(day)},"2,43902439",42,132019,"8,823529412",35,778343
44523,Sundays,NN|RB,2,"0,2,0",{(sun)(day)},"2,43902439",42,132019,"8,823529412",35,778343
44524,Sunday's,encl,2,"0,2,0",{(sun)(day)},"2,43902439",42,132019,"8,823529412",35,778343
44525,sundeck,NN|VB,2,"0,2,0",{(sun)}{(deck)},"63,41463415",42,132019,100,4,36911
44528,sundial,NN,2,"0,2,0",{(sun)}{(dial)},"39,02439024",42,132019,100,2,19006
44529,sundials,NN,2,"0,2,0",{(sun)}{(dial)},"39,02439024",42,132019,100,2,19006
44530,sundown,NN,2,"0,2,0",{(sun)}{(down)},"31,70731707",42,132019,"37,03703704",28,315280
44531,sundrenched,JJ,2,"0,2,0",{(sun)}{(drench)},"87,80487805",42,132019,100,2,539
44533,sunfish,NN,2,"0,2,0",{(sun)}{(fish)},"46,34146341",42,132019,"56,66666667",31,56578
44534,sunflower,NN,2,"0,2,0",{(sun)}{(flower)},"21,95121951",42,132019,"7,692307692",14,16526
